тоегд1,node,LINE_ID,X,Y,geometry
1237,516009,ART2-2,177369.7714,654999.5628,POINT (177369.77136351902 654999.562752675)
1238,516010,ART1-1,177815.3666,654886.9194,POINT (177815.36656305596 654886.919441113)
1239,516010,ART1-2,177815.3666,654886.9194,POINT (177815.36656305596 654886.919441113)
1240,516010,ART2-1,177815.3666,654886.9194,POINT (177815.36656305596 654886.919441113)
1241,516010,ART2-2,177815.3666,654886.9194,POINT (177815.36656305596 654886.919441113)
1242,516013,ART1-1,178602.7625,654470.9418,POINT (178602.762546549 654470.9417812931)
1243,516013,ART1-2,178602.7625,654470.9418,POINT (178602.762546549 654470.9417812931)
1244,516013,ART2-1,178602.7625,654470.9418,POINT (178602.762546549 654470.9417812931)
1245,516013,ART2-2,178602.7625,654470.9418,POINT (178602.762546549 654470.9417812931)
1246,516016,ART1-1,179319.37,654160.1145,POINT (179319.369978833 654160.114522327)
1247,516016,ART1-2,179319.37,654160.1145,POINT (179319.369978833 654160.114522327)
1248,516016,ART2-1,179319.37,654160.1145,POINT (179319.369978833 654160.114522327)
1249,516016,ART2-2,179319.37,654160.1145,POINT (179319.369978833 654160.114522327)
1250,516018,ART1-1,179048.9385,653616.2646,POINT (179048.938470276 653616.264645328)
1251,516018,ART1-2,179048.9385,653616.2646,POINT (179048.938470276 653616.264645328)
1252,516018,ART2-1,179048.9385,653616.2646,POINT (179048.938470276 653616.264645328)
1253,516018,ART2-2,179048.9385,653616.2646,POINT (179048.938470276 653616.264645328)
1254,516020,ART1-1,178798.104,653171.6464,POINT (178798.10397166104 653171.6464495719)
1255,516020,ART1-2,178798.104,653171.6464,POINT (178798.10397166104 653171.6464495719)
1256,516020,ART2-1,178798.104,653171.6464,POINT (178798.10397166104 653171.6464495719)
1257,516020,ART2-2,178798.104,653171.6464,POINT (178798.10397166104 653171.6464495719)
1258,516021,ART1-1,179277.9255,652935.5414,POINT (179277.92551009095 652935.541374253)
1259,516021,ART1-2,179277.9255,652935.5414,POINT (179277.92551009095 652935.541374253)
1260,516021,ART2-1,179277.9255,652935.5414,POINT (179277.92551009095 652935.541374253)
1261,516021,ART2-2,179277.9255,652935.5414,POINT (179277.92551009095 652935.541374253)
1262,516022,ART1-1,179775.0125,652712.8275,POINT (179775.012517169 652712.827488063)
1263,516022,ART1-2,179775.0125,652712.8275,POINT (179775.012517169 652712.827488063)
1264,516022,ART2-1,179775.0125,652712.8275,POINT (179775.012517169 652712.827488063)
1265,516022,ART2-2,179775.0125,652712.8275,POINT (179775.012517169 652712.827488063)
1266,516023,ART1-1,180318.8812,652527.7142,POINT (180318.881246557 652527.7141848579)
1267,516023,ART1-2,180318.8812,652527.7142,POINT (180318.881246557 652527.7141848579)
1268,516023,ART2-1,180318.8812,652527.7142,POINT (180318.881246557 652527.7141848579)
1269,516023,ART2-2,180318.8812,652527.7142,POINT (180318.881246557 652527.7141848579)
1270,516024,ART1-1,180645.6935,652484.6083,POINT (180645.69347966803 652484.6083338889)
1271,516024,ART1-2,180645.6935,652484.6083,POINT (180645.69347966803 652484.6083338889)
1272,516024,ART2-1,180645.6935,652484.6083,POINT (180645.69347966803 652484.6083338889)
1273,516024,ART2-2,180645.6935,652484.6083,POINT (180645.69347966803 652484.6083338889)
1274,516025,ART1-1,181277.1195,652405.8345,POINT (181277.119500225 652405.834479601)
1275,516025,ART1-2,181277.1195,652405.8345,POINT (181277.119500225 652405.834479601)
1276,516025,ART2-1,181277.1195,652405.8345,POINT (181277.119500225 652405.834479601)
1277,516025,ART2-2,181277.1195,652405.8345,POINT (181277.119500225 652405.834479601)
1278,516026,ART1-1,181565.717,652436.0143,POINT (181565.716994992 652436.014257584)
1279,516026,ART1-2,181565.717,652436.0143,POINT (181565.716994992 652436.014257584)
1280,516026,ART2-1,181565.717,652436.0143,POINT (181565.716994992 652436.014257584)
1281,516026,ART2-2,181565.717,652436.0143,POINT (181565.716994992 652436.014257584)
1282,516029,ART1-1,182001.387,652205.225,POINT (182001.38699585295 652205.224996439)
1283,516029,ART1-2,182001.387,652205.225,POINT (182001.38699585295 652205.224996439)
1284,516029,ART2-1,182001.387,652205.225,POINT (182001.38699585295 652205.224996439)
1285,516029,ART2-2,182001.387,652205.225,POINT (182001.38699585295 652205.224996439)
1286,516032,ART1-1,182904.0414,652299.511,POINT (182904.041430544 652299.510991393)
1287,516032,ART1-2,182904.0414,652299.511,POINT (182904.041430544 652299.510991393)
1288,516032,ART2-1,182904.0414,652299.511,POINT (182904.041430544 652299.510991393)
1289,516032,ART2-2,182904.0414,652299.511,POINT (182904.041430544 652299.510991393)
1290,516035,ART1-1,183434.802,652130.3475,POINT (183434.801958238 652130.347531209)
1291,516035,ART1-2,183434.802,652130.3475,POINT (183434.801958238 652130.347531209)
1292,516035,ART2-1,183434.802,652130.3475,POINT (183434.801958238 652130.347531209)
1293,516035,ART2-2,183434.802,652130.3475,POINT (183434.801958238 652130.347531209)
1294,516037,ART1-1,183800.8332,652009.5358,POINT (183800.83315741704 652009.5358210901)
1295,516037,ART1-2,183800.8332,652009.5358,POINT (183800.83315741704 652009.5358210901)
1296,516037,ART2-1,183800.8332,652009.5358,POINT (183800.83315741704 652009.5358210901)
1297,516037,ART2-2,183800.8332,652009.5358,POINT (183800.83315741704 652009.5358210901)
1298,516039,ART1-1,184063.3676,652356.4477,POINT (184063.367629342 652356.4476935981)
1299,516039,ART1-2,184063.3676,652356.4477,POINT (184063.367629342 652356.4476935981)
1300,516039,ART2-1,184063.3676,652356.4477,POINT (184063.367629342 652356.4476935981)
1301,516039,ART2-2,184063.3676,652356.4477,POINT (184063.367629342 652356.4476935981)
1302,516042,ART1-1,184633.8822,652741.1745,POINT (184633.88217209297 652741.1744722929)
1303,516042,ART1-2,184633.8822,652741.1745,POINT (184633.88217209297 652741.1744722929)
1304,516042,ART2-1,184633.8822,652741.1745,POINT (184633.88217209297 652741.1744722929)
1305,516042,ART2-2,184633.8822,652741.1745,POINT (184633.88217209297 652741.1744722929)
1306,516043,ART1-1,185118.3527,652872.6019,POINT (185118.352705528 652872.6018832201)
1307,516043,ART2-1,185118.3527,652872.6019,POINT (185118.352705528 652872.6018832201)
1308,521035,Yelw-S,189377.3772,649585.2272,POINT (189377.3771727 649585.2272302549)
1309,521039,East-S,190180.424,676055.7346,POINT (190180.423981675 676055.7346097509)
1310,521041,Yelw-N,187364.5792,648671.5042,POINT (187364.579226 648671.5041579999)
1311,521041,Yelw-S,187364.5792,648671.5042,POINT (187364.579226 648671.5041579999)
1312,521043,East-N,189874.8229,650356.5694,POINT (189874.822913 650356.569377)
1313,521043,East-S,189874.8229,650356.5694,POINT (189874.822913 650356.569377)
1314,521043,Yelw-N,189874.8229,650356.5694,POINT (189874.822913 650356.569377)
1315,521043,Yelw-S,189874.8229,650356.5694,POINT (189874.822913 650356.569377)
1316,521044,East-N,189324.6027,649491.7435,POINT (189324.602666 649491.743488)
1317,521044,East-S,189324.6027,649491.7435,POINT (189324.602666 649491.743488)
1318,521044,Yelw-N,189324.6027,649491.7435,POINT (189324.602666 649491.743488)
1319,521045,East-N,188417.8706,648406.7954,POINT (188417.870573 648406.795431)
1320,521045,East-S,188417.8706,648406.7954,POINT (188417.870573 648406.795431)
1321,521045,Yelw-N,188417.8706,648406.7954,POINT (188417.870573 648406.795431)
1322,521045,Yelw-S,188417.8706,648406.7954,POINT (188417.870573 648406.795431)
1323,521046,Yelw-N,186423.3431,649174.5272,POINT (186423.343124 649174.527209)
1324,521046,Yelw-S,186423.3431,649174.5272,POINT (186423.343124 649174.527209)
1325,521047,Yelw-N,185201.7616,650581.91,POINT (185201.761561 650581.909987)
1326,521047,Yelw-S,185201.7616,650581.91,POINT (185201.761561 650581.909987)
1327,521048,Yelw-N,185136.5701,652079.1246,POINT (185136.570062 652079.124553)
1328,521048,Yelw-S,185136.5701,652079.1246,POINT (185136.570062 652079.124553)
1329,521049,Yelw-N,185146.0403,653071.6668,POINT (185146.04034100004 653071.6668100001)
1330,521049,Yelw-S,185146.0403,653071.6668,POINT (185146.04034100004 653071.6668100001)
1331,521050,Yelw-N,183291.3598,653282.2842,POINT (183291.359806 653282.2841969999)
1332,521050,Yelw-S,183291.3598,653282.2842,POINT (183291.359806 653282.2841969999)
1333,521051,Yelw-N,181982.9704,654300.6641,POINT (181982.970427 654300.664123)
1334,521051,Yelw-S,181982.9704,654300.6641,POINT (181982.970427 654300.664123)
1335,521052,Yelw-N,184298.2763,653110.2764,POINT (184298.27633100003 653110.2764089999)
1336,521052,Yelw-S,184298.2763,653110.2764,POINT (184298.27633100003 653110.2764089999)
1337,521053,Yelw-N,185216.1383,649417.6416,POINT (185216.138303 649417.6416000001)
1338,521053,Yelw-S,185216.1383,649417.6416,POINT (185216.138303 649417.6416000001)
1339,521067,Yelw-N,186324.3613,672814.9079,POINT (186324.361347 672814.907874)
1340,521067,Yelw-S,186324.3613,672814.9079,POINT (186324.361347 672814.907874)
1341,521068,Yelw-N,187337.4847,672657.003,POINT (187337.484714 672657.0030260001)
1342,521068,Yelw-S,187337.4847,672657.003,POINT (187337.484714 672657.0030260001)
1343,521069,Yelw-N,188651.5618,672483.8594,POINT (188651.561841 672483.859441)
1344,521069,Yelw-S,188651.5618,672483.8594,POINT (188651.561841 672483.859441)
1345,521070,Yelw-N,189857.6068,672295.5681,POINT (189857.60684100003 672295.5680930001)
1346,521070,Yelw-S,189857.6068,672295.5681,POINT (189857.60684100003 672295.5680930001)
1347,521071,East-N,190212.1762,673771.3212,POINT (190212.176185 673771.321174)
1348,521071,East-S,190212.1762,673771.3212,POINT (190212.176185 673771.321174)
1349,521072,East-N,186003.0151,659295.532,POINT (186003.01505 659295.531998)
1350,521078,East-N,190425.4502,651667.7587,POINT (190425.450210946 651667.7586878771)
1351,521078,East-S,190425.4502,651667.7587,POINT (190425.450210946 651667.7586878771)
1352,521078,Yelw-N,190425.4502,651667.7587,POINT (190425.450210946 651667.7586878771)
1353,521078,Yelw-S,190425.4502,651667.7587,POINT (190425.450210946 651667.7586878771)
1354,521079,Yelw-N,190013.5272,652532.3715,POINT (190013.527202255 652532.371523762)
1355,521079,Yelw-S,190013.5272,652532.3715,POINT (190013.527202255 652532.371523762)
1356,521080,Yelw-N,188679.0952,652736.7345,POINT (188679.095242048 652736.7345240869)
1357,522001,Me02-E,177984.6243,662337.0606,POINT (177984.624318 662337.060648)
1358,522001,Me02-W,177984.6243,662337.0606,POINT (177984.624318 662337.060648)
1359,522002,Me02-E,178041.1365,663747.5343,POINT (178041.13648599997 663747.534288)
1360,522002,Me02-W,178041.1365,663747.5343,POINT (178041.13648599997 663747.534288)
1361,522003,Me02-E,178554.9929,664210.6611,POINT (178554.992883 664210.6610650001)
1362,522003,Me02-W,178554.9929,664210.6611,POINT (178554.992883 664210.6610650001)
1363,522004,Me02-E,179298.6056,664392.3544,POINT (179298.60562100002 664392.354413)
1364,522004,Me02-W,179298.6056,664392.3544,POINT (179298.60562100002 664392.354413)
1365,522005,Me02-E,179907.9173,664091.1487,POINT (179907.91729900002 664091.148699)
1366,522005,Me02-W,179907.9173,664091.1487,POINT (179907.91729900002 664091.148699)
1367,522006,Me02-E,180843.9582,664399.2502,POINT (180843.958226 664399.250182)
1368,522006,Me02-W,180843.9582,664399.2502,POINT (180843.958226 664399.250182)
1369,522007,Me02-E,181978.1091,664730.376,POINT (181978.10908 664730.375986)
1370,522007,Me02-W,181978.1091,664730.376,POINT (181978.10908 664730.375986)
1371,522008,Me02-E,182863.7038,664783.7161,POINT (182863.703814 664783.716095)
1372,522008,Me02-W,182863.7038,664783.7161,POINT (182863.703814 664783.716095)
1373,522009,Me02-E,183740.7005,664644.4053,POINT (183740.700483 664644.405333)
1374,522009,Me02-W,183740.7005,664644.4053,POINT (183740.700483 664644.405333)
1375,522010,Me02-E,184538.3359,664717.2943,POINT (184538.335922 664717.2943129998)
1376,522010,Me02-W,184538.3359,664717.2943,POINT (184538.335922 664717.2943129998)
1377,522011,Me02-E,185980.398,664544.4913,POINT (185980.397988 664544.4912830001)
1378,522011,Me02-W,185980.398,664544.4913,POINT (185980.397988 664544.4912830001)
1379,522012,Me02-E,187018.5855,664535.8308,POINT (187018.585488 664535.8307820001)
1380,522012,Me02-W,187018.5855,664535.8308,POINT (187018.585488 664535.8307820001)
1381,522013,Me02-E,187915.5416,665083.653,POINT (187915.541597 665083.652988)
1382,522013,Me02-W,187915.5416,665083.653,POINT (187915.541597 665083.652988)
1383,522014,Me02-E,188567.2219,665808.4525,POINT (188567.221893 665808.452471)
1384,522014,Me02-W,188567.2219,665808.4525,POINT (188567.221893 665808.452471)
1385,522015,Me02-E,190934.2245,665562.9191,POINT (190934.224463 665562.919076)
1386,522015,Me02-W,190934.2245,665562.9191,POINT (190934.224463 665562.919076)
1387,522016,Me02-E,191993.2278,666628.334,POINT (191993.227807 666628.334013)
1388,522016,Me02-W,191993.2278,666628.334,POINT (191993.227807 666628.334013)
1389,522017,Me02-W,191189.5004,668548.9086,POINT (191189.50038158504 668548.908577179)
1390,522018,Me02-E,177532.4713,659134.6498,POINT (177532.47133173002 659134.6498197749)
1391,522022,Me02-E,189684.4972,665955.1839,POINT (189684.497197 665955.183903)
1392,522022,Me02-W,189684.4972,665955.1839,POINT (189684.497197 665955.183903)
1393,522024,Me02-E,191706.2066,665586.5332,POINT (191706.206589 665586.533153)
1394,522024,Me02-W,191706.2066,665586.5332,POINT (191706.206589 665586.533153)
1395,522025,Me02-E,177503.7032,660341.8002,POINT (177503.703169 660341.800181)
1396,522025,Me02-W,177503.7032,660341.8002,POINT (177503.703169 660341.800181)
1397,522026,Me02-E,177735.4825,661406.1231,POINT (177735.48248399998 661406.123102)
1398,522026,Me02-W,177735.4825,661406.1231,POINT (177735.48248399998 661406.123102)
1399,522027,Me02-E,185304.2168,664781.6689,POINT (185304.21684700003 664781.668868)
1400,522027,Me02-W,185304.2168,664781.6689,POINT (185304.21684700003 664781.668868)
1401,523000,Me03-L,175744.2743,657286.4431,POINT (175744.274336 657286.443146)
1402,523000,Me03-R,175744.2743,657286.4431,POINT (175744.274336 657286.443146)
1403,523001,Me03-L,176928.2022,658122.917,POINT (176928.202194 658122.917009)
1404,523001,Me03-R,176928.2022,658122.917,POINT (176928.202194 658122.917009)
1405,523002,Me03-L,177804.8828,658040.5093,POINT (177804.88282 658040.509336)
1406,523002,Me03-R,177804.8828,658040.5093,POINT (177804.88282 658040.509336)
1407,523003,Me03-L,178750.6763,657861.9466,POINT (178750.676312 657861.9466120001)
1408,523003,Me03-R,178750.6763,657861.9466,POINT (178750.676312 657861.9466120001)
1409,523004,Me03-L,179684.657,657599.9577,POINT (179684.657015 657599.9576740001)
1410,523004,Me03-R,179684.657,657599.9577,POINT (179684.657015 657599.9576740001)
1411,523005,Me03-L,180867.0398,657621.7551,POINT (180867.039847 657621.75506)
1412,523005,Me03-R,180867.0398,657621.7551,POINT (180867.039847 657621.75506)
1413,523006,Me03-L,181717.1387,658667.7825,POINT (181717.138675 658667.7825459999)
1414,523006,Me03-R,181717.1387,658667.7825,POINT (181717.138675 658667.7825459999)
1415,523009,Me03-L,185487.9133,659156.1272,POINT (185487.91325246 659156.127232293)
1416,523009,Me03-R,185487.9133,659156.1272,POINT (185487.91325246 659156.127232293)
1417,523010,East-N,186344.1801,660087.3668,POINT (186344.180143 660087.366779)
1418,523010,East-S,186344.1801,660087.3668,POINT (186344.180143 660087.366779)
1419,523010,Me03-L,186344.1801,660087.3668,POINT (186344.180143 660087.366779)
1420,523010,Me03-R,186344.1801,660087.3668,POINT (186344.180143 660087.366779)
1421,523012,East-S,186924.3086,664442.0477,POINT (186924.308623 664442.047671)
1422,523012,Me03-L,186924.3086,664442.0477,POINT (186924.308623 664442.047671)
1423,523012,Me03-R,186924.3086,664442.0477,POINT (186924.308623 664442.047671)
1424,523014,East-N,187490.95,666222.221,POINT (187490.94999 666222.2209879999)
1425,523014,East-S,187490.95,666222.221,POINT (187490.94999 666222.2209879999)
1426,523014,Me03-L,187490.95,666222.221,POINT (187490.94999 666222.2209879999)
1427,523014,Me03-R,187490.95,666222.221,POINT (187490.94999 666222.2209879999)
1428,523015,East-N,187226.0145,667999.3035,POINT (187226.014545 667999.3035340001)
1429,523015,East-S,187226.0145,667999.3035,POINT (187226.014545 667999.3035340001)
1430,523015,Me03-L,187226.0145,667999.3035,POINT (187226.014545 667999.3035340001)
1431,523015,Me03-R,187226.0145,667999.3035,POINT (187226.014545 667999.3035340001)
1432,523016,Me03-L,185125.75,668764.8637,POINT (185125.749961 668764.8636800002)
1433,523016,Me03-R,185125.75,668764.8637,POINT (185125.749961 668764.8636800002)
1434,523017,Me03-L,183677.6548,669502.2614,POINT (183677.654783906 669502.2614344482)
1435,523017,Me03-R,183677.6548,669502.2614,POINT (183677.654783906 669502.2614344482)
1436,523018,Me03-L,183457.2826,670228.1076,POINT (183457.282571 670228.107602)
1437,523018,Me03-R,183457.2826,670228.1076,POINT (183457.282571 670228.107602)
1438,523019,Me03-L,182080.1281,670978.2674,POINT (182080.128085 670978.267433)
1439,523019,Me03-R,182080.1281,670978.2674,POINT (182080.128085 670978.267433)
1440,523020,Me03-L,182041.1909,672792.2459,POINT (182041.190853 672792.245868)
1441,523020,Me03-R,182041.1909,672792.2459,POINT (182041.190853 672792.245868)
1442,523021,Me03-L,182410.5597,673635.1326,POINT (182410.559733 673635.1325779998)
1443,523021,Me03-R,182410.5597,673635.1326,POINT (182410.559733 673635.1325779998)
1444,523022,East-N,187064.7687,666964.0445,POINT (187064.768727 666964.044494)
1445,523022,East-S,187064.7687,666964.0445,POINT (187064.768727 666964.044494)
1446,523022,Me03-L,187064.7687,666964.0445,POINT (187064.768727 666964.044494)
1447,523022,Me03-R,187064.7687,666964.0445,POINT (187064.768727 666964.044494)
1448,523023,East-N,185619.2081,661445.1576,POINT (185619.20807100003 661445.1576210001)
1449,523023,East-S,185619.2081,661445.1576,POINT (185619.20807100003 661445.1576210001)
1450,523023,Me03-L,185619.2081,661445.1576,POINT (185619.20807100003 661445.1576210001)
1451,523023,Me03-R,185619.2081,661445.1576,POINT (185619.20807100003 661445.1576210001)
1452,523024,East-N,186463.4217,662301.1337,POINT (186463.421727 662301.1336670001)
1453,523024,East-S,186463.4217,662301.1337,POINT (186463.421727 662301.1336670001)
